frame,time,base_pred,fixed_pred,adapt_pred,used_alpha,entropy
14955,249.5021193110099,Right,Right,Right,0.1,-0.0
14960,249.5855369369915,Right,Right,Right,0.1,-0.0
14965,249.6689545629731,Left,Right,Left,0.1,-0.0
14970,249.75237218895472,Left,Left,Left,0.1,-0.0
14975,249.83578981493636,Left,Left,Left,0.1,-0.0
14980,249.91920744091797,Right,Right,Right,0.1,-0.0
14985,250.00262506689958,Right,Right,Right,0.1,-0.0
14990,250.0860426928812,Right,Right,Right,0.1,-0.0
14995,250.1694603188628,Left,Left,Left,0.1,-0.0
15000,250.2528779448444,Left,Left,Left,0.1,-0.0
15005,250.33629557082605,Left,Left,Left,0.1,-0.0
15010,250.41971319680766,Left,Left,Left,0.1,-0.0
15015,250.50313082278927,Left,Left,Left,0.1,-0.0
15020,250.58654844877088,Left,Left,Left,0.1,-0.0
15025,250.6699660747525,Left,Left,Left,0.1,-0.0
15030,250.7533837007341,Left,Left,Left,0.1,-0.0
15035,250.83680132671572,Right,Left,Right,0.1,-0.0
15040,250.92021895269735,Right,Right,Right,0.1,-0.0
15045,251.00363657867896,Right,Right,Right,0.1,-0.0
15050,251.08705420466057,Left,Left,Left,0.1,-0.0
15055,251.17047183064219,Left,Left,Left,0.1,-0.0
15060,251.2538894566238,Left,Left,Left,0.1,-0.0
15065,251.3373070826054,Left,Left,Left,0.1,-0.0
15070,251.42072470858704,Left,Left,Left,0.1,-0.0
15075,251.50414233456866,Left,Left,Left,0.1,-0.0
15080,251.58755996055027,Left,Left,Left,0.1,-0.0
15085,251.67097758653188,Right,Left,Right,0.1,-0.0
15090,251.7543952125135,Left,Left,Left,0.1,-0.0
15095,251.8378128384951,Left,Left,Left,0.1,-0.0
15100,251.9212304644767,Left,Left,Left,0.1,-0.0
15105,252.00464809045835,Right,Left,Right,0.1,-0.0
15110,252.08806571643996,Left,Left,Left,0.1,-0.0
15115,252.17148334242157,Left,Left,Left,0.1,-0.0
15120,252.25490096840318,Left,Left,Left,0.1,-0.0
15125,252.3383185943848,Left,Left,Left,0.1,-0.0
15130,252.4217362203664,Left,Left,Left,0.1,-0.0
15135,252.50515384634804,Left,Left,Left,0.1,-0.0
15140,252.58857147232965,Left,Left,Left,0.1,-0.0
15145,252.67198909831126,Left,Left,Left,0.1,-0.0
15150,252.75540672429287,Left,Left,Left,0.1,-0.0
15155,252.83882435027448,Left,Left,Left,0.1,-0.0
15160,252.9222419762561,Right,Left,Right,0.1,-0.0
15165,253.0056596022377,Left,Left,Left,0.1,-0.0
15170,253.08907722821934,Left,Left,Left,0.1,-0.0
15175,253.17249485420095,Right,Left,Right,0.1,-0.0
15180,253.25591248018256,Left,Left,Left,0.1,-0.0
15185,253.33933010616417,Left,Left,Left,0.1,-0.0
15190,253.42274773214578,Left,Left,Left,0.1,-0.0
15195,253.5061653581274,Left,Left,Left,0.1,-0.0
15200,253.58958298410903,Right,Left,Right,0.1,-0.0
15205,253.67300061009064,Left,Left,Left,0.1,-0.0
15210,253.75641823607225,Right,Right,Right,0.1,-0.0
15215,253.83983586205386,Left,Left,Left,0.1,-0.0
15220,253.92325348803547,Left,Left,Left,0.1,-0.0
15225,254.00667111401708,Left,Left,Left,0.1,-0.0
15230,254.09008873999872,Left,Left,Left,0.1,-0.0
15235,254.17350636598033,Left,Left,Left,0.1,-0.0
15240,254.25692399196194,Left,Left,Left,0.1,-0.0
15245,254.34034161794355,Left,Left,Left,0.1,-0.0
15250,254.42375924392516,Right,Left,Right,0.1,-0.0
15255,254.50717686990677,Left,Left,Left,0.1,-0.0
15260,254.59059449588838,Right,Right,Right,0.1,-0.0
15265,254.67401212187002,Left,Left,Left,0.1,-0.0
15270,254.75742974785163,Left,Left,Left,0.1,-0.0
15275,254.84084737383324,Left,Left,Left,0.1,-0.0
15280,254.92426499981485,Left,Left,Left,0.1,-0.0
15285,255.00768262579646,Left,Left,Left,0.1,-0.0
15290,255.09110025177807,Left,Left,Left,0.1,-0.0
15295,255.1745178777597,Left,Left,Left,0.1,-0.0
15300,255.25793550374132,Left,Left,Left,0.1,-0.0
15305,255.34135312972293,Left,Left,Left,0.1,-0.0
15310,255.42477075570454,Left,Left,Left,0.1,-0.0
15315,255.50818838168615,Left,Left,Left,0.1,-0.0
15320,255.59160600766776,Left,Left,Left,0.1,-0.0
15325,255.67502363364937,Right,Left,Right,0.1,-0.0
15330,255.758441259631,Left,Left,Left,0.1,-0.0
15335,255.84185888561262,Left,Left,Left,0.1,-0.0
15340,255.92527651159423,Left,Left,Left,0.1,-0.0
15345,256.00869413757584,Left,Left,Left,0.1,-0.0
15350,256.09211176355745,Left,Left,Left,0.1,-0.0
15355,256.17552938953907,Right,Left,Right,0.1,-0.0
15360,256.2589470155207,Left,Left,Left,0.1,-0.0
15365,256.3423646415023,Left,Left,Left,0.1,-0.0
15370,256.4257822674839,Left,Left,Left,0.1,-0.0
15375,256.50919989346556,Left,Left,Left,0.1,-0.0
15380,256.5926175194472,Left,Left,Left,0.1,-0.0
15385,256.6760351454288,Left,Left,Left,0.1,-0.0
15390,256.7594527714104,Left,Left,Left,0.1,-0.0
15395,256.842870397392,Left,Left,Left,0.1,-0.0
15400,256.9262880233736,Left,Left,Left,0.1,-0.0
15405,257.0097056493552,Left,Left,Left,0.1,-0.0
15410,257.09312327533684,Left,Left,Left,0.1,-0.0
15415,257.17654090131845,Left,Left,Left,0.1,-0.0
15420,257.25995852730006,Left,Left,Left,0.1,-0.0
15425,257.34337615328167,Left,Left,Left,0.1,-0.0
15430,257.4267937792633,Left,Left,Left,0.1,-0.0
15435,257.5102114052449,Left,Left,Left,0.1,-0.0
15440,257.59362903122656,Left,Left,Left,0.1,-0.0
15445,257.67704665720817,Left,Left,Left,0.1,-0.0
15450,257.7604642831898,Left,Left,Left,0.1,-0.0
15455,257.8438819091714,Left,Left,Left,0.1,-0.0
15460,257.927299535153,Left,Left,Left,0.1,-0.0
15465,258.0107171611346,Left,Left,Left,0.1,-0.0
15470,258.0941347871162,Left,Left,Left,0.1,-0.0
15475,258.1775524130978,Left,Left,Left,0.1,-0.0
15480,258.26097003907944,Left,Left,Left,0.1,-0.0
15485,258.34438766506105,Left,Left,Left,0.1,-0.0
15490,258.42780529104266,Left,Left,Left,0.1,-0.0
15495,258.51122291702427,Left,Left,Left,0.1,-0.0
15500,258.5946405430059,Left,Left,Left,0.1,-0.0
15505,258.67805816898755,Right,Left,Right,0.1,-0.0
15510,258.76147579496916,Right,Right,Right,0.1,-0.0
15515,258.84489342095077,Right,Right,Right,0.1,-0.0
15520,258.9283110469324,Right,Right,Right,0.1,-0.0
15525,259.011728672914,Right,Right,Right,0.1,-0.0
15530,259.0951462988956,Right,Right,Right,0.1,-0.0
15535,259.1785639248772,Right,Right,Right,0.1,-0.0
15540,259.2619815508588,Right,Right,Right,0.1,-0.0
15545,259.34539917684043,Right,Right,Right,0.1,-0.0
15550,259.42881680282204,Right,Right,Right,0.1,-0.0
15555,259.51223442880365,Right,Right,Right,0.1,-0.0
15560,259.59565205478526,Right,Right,Right,0.1,-0.0
15565,259.6790696807669,Right,Right,Right,0.1,-0.0
15570,259.76248730674854,Right,Right,Right,0.1,-0.0
15575,259.84590493273015,Right,Right,Right,0.1,-0.0
15580,259.92932255871176,Right,Right,Right,0.1,-0.0
15585,260.01274018469337,Right,Right,Right,0.1,-0.0
15590,260.096157810675,Right,Right,Right,0.1,-0.0
15595,260.1795754366566,Right,Right,Right,0.1,-0.0
15600,260.2629930626382,Right,Right,Right,0.1,-0.0
15605,260.3464106886198,Right,Right,Right,0.1,-0.0
15610,260.4298283146014,Right,Right,Right,0.1,-0.0
15615,260.51324594058303,Right,Right,Right,0.1,-0.0
15620,260.59666356656464,Right,Right,Right,0.1,-0.0
15625,260.68008119254625,Left,Right,Left,0.1,-0.0
15630,260.76349881852786,Left,Left,Left,0.1,-0.0
15635,260.84691644450953,Right,Right,Right,0.1,-0.0
15640,260.93033407049114,Left,Left,Left,0.1,-0.0
15645,261.01375169647275,Right,Right,Right,0.1,-0.0
15650,261.09716932245436,Left,Left,Left,0.1,-0.0
15655,261.180586948436,Left,Left,Left,0.1,-0.0
15660,261.2640045744176,Right,Right,Right,0.1,-0.0
15665,261.3474222003992,Left,Left,Left,0.1,-0.0
15670,261.4308398263808,Left,Left,Left,0.1,-0.0
15675,261.5142574523624,Left,Left,Left,0.1,-0.0
15680,261.597675078344,Left,Left,Left,0.1,-0.0
15685,261.68109270432564,Left,Left,Left,0.1,-0.0
15690,261.76451033030725,Left,Left,Left,0.1,-0.0
15695,261.84792795628886,Right,Left,Right,0.1,-0.0
15700,261.9313455822705,Left,Left,Left,0.1,-0.0
15705,262.01476320825213,Left,Left,Left,0.1,-0.0
15710,262.09818083423374,Left,Left,Left,0.1,-0.0
15715,262.18159846021535,Left,Left,Left,0.1,-0.0
15720,262.26501608619697,Right,Left,Right,0.1,-0.0
15725,262.3484337121786,Right,Right,Right,0.1,-0.0
15730,262.4318513381602,Right,Right,Right,0.1,-0.0
15735,262.5152689641418,Right,Right,Right,0.1,-0.0
15740,262.5986865901234,Right,Right,Right,0.1,-0.0
15745,262.682104216105,Left,Right,Left,0.1,-0.0
15750,262.7655218420866,Left,Left,Left,0.1,-0.0
15755,262.84893946806824,Right,Right,Right,0.1,-0.0
15760,262.93235709404985,Right,Right,Right,0.1,-0.0
15765,263.0157747200315,Right,Right,Right,0.1,-0.0
15770,263.0991923460131,Left,Right,Left,0.1,-0.0
15775,263.18260997199474,Left,Left,Left,0.1,-0.0
15780,263.26602759797635,Right,Right,Right,0.1,-0.0
15785,263.34944522395796,Right,Right,Right,0.1,-0.0
15790,263.43286284993957,Right,Right,Right,0.1,-0.0
15795,263.5162804759212,Right,Right,Right,0.1,-0.0
15800,263.5996981019028,Left,Right,Left,0.1,-0.0
15805,263.6831157278844,Right,Right,Right,0.1,-0.0
15810,263.766533353866,Right,Right,Right,0.1,-0.0
15815,263.8499509798476,Right,Right,Right,0.1,-0.0
15820,263.93336860582923,Right,Right,Right,0.1,-0.0
15825,264.01678623181084,Right,Right,Right,0.1,-0.0
15830,264.1002038577925,Right,Right,Right,0.1,-0.0
15835,264.1836214837741,Left,Right,Left,0.1,-0.0
15840,264.26703910975573,Left,Left,Left,0.1,-0.0
15845,264.35045673573734,Left,Left,Left,0.1,-0.0
15850,264.43387436171895,Left,Left,Left,0.1,-0.0
15855,264.51729198770056,Left,Left,Left,0.1,-0.0
15860,264.60070961368217,Left,Left,Left,0.1,-0.0
15865,264.6841272396638,Left,Left,Left,0.1,-0.0
15870,264.7675448656454,Left,Left,Left,0.1,-0.0
15875,264.850962491627,Left,Left,Left,0.1,-0.0
15880,264.9343801176086,Left,Left,Left,0.1,-0.0
15885,265.0177977435902,Left,Left,Left,0.1,-0.0
15890,265.10121536957183,Left,Left,Left,0.1,-0.0
15895,265.1846329955535,Left,Left,Left,0.1,-0.0
15900,265.2680506215351,Left,Left,Left,0.1,-0.0
15905,265.3514682475167,Left,Left,Left,0.1,-0.0
15910,265.43488587349833,Left,Left,Left,0.1,-0.0
15915,265.51830349947994,Left,Left,Left,0.1,-0.0
15920,265.60172112546155,Left,Left,Left,0.1,-0.0
15925,265.68513875144316,Left,Left,Left,0.1,-0.0
15930,265.7685563774248,Left,Left,Left,0.1,-0.0
15935,265.8519740034064,Left,Left,Left,0.1,-0.0
15940,265.935391629388,Left,Left,Left,0.1,-0.0
15945,266.0188092553696,Left,Left,Left,0.1,-0.0
15950,266.1022268813512,Left,Left,Left,0.1,-0.0
15955,266.1856445073329,Left,Left,Left,0.1,-0.0
15960,266.2690621333145,Left,Left,Left,0.1,-0.0
15965,266.3524797592961,Left,Left,Left,0.1,-0.0
15970,266.4358973852777,Left,Left,Left,0.1,-0.0
15975,266.5193150112593,Left,Left,Left,0.1,-0.0
15980,266.60273263724093,Left,Left,Left,0.1,-0.0
15985,266.68615026322254,Left,Left,Left,0.1,-0.0
15990,266.76956788920415,Left,Left,Left,0.1,-0.0
15995,266.85298551518576,Left,Left,Left,0.1,-0.0
16000,266.9364031411674,Left,Left,Left,0.1,-0.0
16005,267.019820767149,Left,Left,Left,0.1,-0.0
16010,267.1032383931306,Left,Left,Left,0.1,-0.0
16015,267.1866560191122,Left,Left,Left,0.1,-0.0
16020,267.2700736450939,Left,Left,Left,0.1,-0.0
16025,267.3534912710755,Left,Left,Left,0.1,-0.0
16030,267.4369088970571,Left,Left,Left,0.1,-0.0
16035,267.5203265230387,Left,Left,Left,0.1,-0.0
16040,267.6037441490203,Left,Left,Left,0.1,-0.0
16045,267.6871617750019,Left,Left,Left,0.1,-0.0
16050,267.77057940098354,Left,Left,Left,0.1,-0.0
16055,267.85399702696515,Left,Left,Left,0.49143484234809875,0.6931471824645996
16060,267.93741465294676,Left,Left,Left,0.1,-0.0
16065,268.02083227892837,Left,Left,Left,0.1,-0.0
16070,268.10424990491,Right,Left,Right,0.1,-0.0
16075,268.1876675308916,Left,Left,Left,0.1,-0.0
16080,268.2710851568732,Left,Left,Left,0.1,-0.0
16085,268.35450278285487,Left,Left,Left,0.1,-0.0
16090,268.4379204088365,Left,Left,Left,0.1,-0.0
16095,268.5213380348181,Left,Left,Left,0.1,-0.0
16100,268.6047556607997,Left,Left,Left,0.1,-0.0
16105,268.6881732867813,Left,Left,Left,0.1,-0.0
16110,268.7715909127629,Left,Left,Left,0.1,-0.0
16115,268.8550085387445,Left,Left,Left,0.1,-0.0
16120,268.93842616472614,Right,Left,Right,0.1,-0.0
16125,269.02184379070775,Left,Left,Left,0.1,-0.0
16130,269.10526141668936,Left,Left,Left,0.1,-0.0
16135,269.18867904267097,Left,Left,Left,0.1,-0.0
16140,269.2720966686526,Left,Left,Left,0.1,-0.0
16145,269.3555142946342,Left,Left,Left,0.1,-0.0
16150,269.43893192061586,Right,Left,Right,0.1,-0.0
16155,269.52234954659747,Right,Right,Right,0.1,-0.0
16160,269.6057671725791,Right,Right,Right,0.1,-0.0
16165,269.6891847985607,Right,Right,Right,0.1,-0.0
16170,269.7726024245423,Right,Right,Right,0.1,-0.0
16175,269.8560200505239,Left,Right,Left,0.1,-0.0
16180,269.9394376765055,Left,Left,Left,0.1,-0.0
16185,270.02285530248713,Left,Left,Left,0.1,-0.0
16190,270.10627292846874,Left,Left,Left,0.1,-0.0
16195,270.18969055445035,Center,Left,Center,0.1,-0.0
16200,270.27310818043196,Right,Center,Center,0.49143484234809875,0.6931471824645996
16205,270.3565258064136,Center,Center,Center,0.1,-0.0
16210,270.4399434323952,Center,Center,Center,0.1,-0.0
16215,270.52336105837685,Right,Center,Center,0.49143484234809875,0.6931471824645996
16220,270.60677868435846,Right,Right,Right,0.1,-0.0
16225,270.69019631034007,Right,Right,Right,0.1,-0.0
16230,270.7736139363217,Right,Right,Right,0.1,-0.0
16235,270.8570315623033,Right,Right,Right,0.49143484234809875,0.6931471824645996
16240,270.9404491882849,Right,Right,Right,0.1,-0.0
16245,271.0238668142665,Right,Right,Right,0.1,-0.0
16250,271.1072844402481,Right,Right,Right,0.1,-0.0
16255,271.19070206622973,Left,Right,Left,0.1,-0.0
16260,271.27411969221134,Right,Right,Right,0.1,-0.0
16265,271.35753731819295,Left,Left,Left,0.1,-0.0
16270,271.44095494417456,Left,Left,Left,0.1,-0.0
16275,271.5243725701562,Left,Left,Left,0.1,-0.0
16280,271.60779019613784,Left,Left,Left,0.1,-0.0
16285,271.69120782211945,Left,Left,Left,0.1,-0.0
16290,271.77462544810106,Left,Left,Left,0.1,-0.0
16295,271.8580430740827,Left,Left,Left,0.49143484234809875,0.6931471824645996
16300,271.9414607000643,Right,Right,Right,0.1,-0.0
16305,272.0248783260459,Left,Left,Left,0.1,-0.0
16310,272.1082959520275,Left,Left,Left,0.1,-0.0
16315,272.1917135780091,Left,Left,Left,0.1,-0.0
16320,272.2751312039907,Left,Left,Left,0.1,-0.0
16325,272.35854882997234,Left,Left,Left,0.1,-0.0
16330,272.44196645595395,Right,Left,Right,0.1,-0.0
16335,272.52538408193556,Left,Left,Left,0.1,-0.0
16340,272.60880170791717,Left,Left,Left,0.1,-0.0
16345,272.69221933389883,Left,Left,Left,0.1,-0.0
16350,272.77563695988044,Left,Left,Left,0.1,-0.0
16355,272.85905458586205,Right,Left,Right,0.1,-0.0
16360,272.94247221184366,Left,Left,Left,0.1,-0.0
16365,273.0258898378253,Left,Left,Left,0.1,-0.0
16370,273.1093074638069,Right,Left,Right,0.1,-0.0
16375,273.1927250897885,Right,Right,Right,0.1,-0.0
16380,273.2761427157701,Right,Right,Right,0.1,-0.0
16385,273.3595603417517,Left,Left,Left,0.1,-0.0
16390,273.4429779677333,Right,Right,Right,0.1,-0.0
16395,273.52639559371494,Right,Right,Right,0.1,-0.0
16400,273.60981321969655,Right,Right,Right,0.1,-0.0
16405,273.69323084567816,Right,Right,Right,0.1,-0.0
16410,273.7766484716598,Right,Right,Right,0.1,-0.0
16415,273.86006609764144,Right,Right,Right,0.1,-0.0
16420,273.94348372362305,Right,Right,Right,0.1,-0.0
16425,274.02690134960466,Right,Right,Right,0.1,-0.0
16430,274.11031897558627,Right,Right,Right,0.1,-0.0
16435,274.1937366015679,Right,Right,Right,0.1,-0.0
16440,274.2771542275495,Right,Right,Right,0.1,-0.0
16445,274.3605718535311,Right,Right,Right,0.1,-0.0
16450,274.4439894795127,Right,Right,Right,0.1,-0.0
16455,274.5274071054943,Right,Right,Right,0.1,-0.0
16460,274.61082473147593,Right,Right,Right,0.1,-0.0
16465,274.69424235745754,Right,Right,Right,0.1,-0.0
16470,274.77765998343915,Right,Right,Right,0.1,-0.0
16475,274.8610776094208,Right,Right,Right,0.1,-0.0
16480,274.9444952354024,Right,Right,Right,0.1,-0.0
16485,275.02791286138404,Right,Right,Right,0.1,-0.0
16490,275.11133048736565,Right,Right,Right,0.1,-0.0
16495,275.19474811334726,Right,Right,Right,0.1,-0.0
16500,275.27816573932887,Right,Right,Right,0.1,-0.0
16505,275.3615833653105,Right,Right,Right,0.1,-0.0
16510,275.4450009912921,Right,Right,Right,0.1,-0.0
16515,275.5284186172737,Right,Right,Right,0.1,-0.0
16520,275.6118362432553,Right,Right,Right,0.1,-0.0
16525,275.6952538692369,Left,Right,Left,0.1,-0.0
16530,275.77867149521853,Left,Left,Left,0.1,-0.0
16535,275.8620891212002,Right,Right,Right,0.1,-0.0
16540,275.9455067471818,Left,Left,Left,0.1,-0.0
16545,276.0289243731634,Left,Left,Left,0.49143484234809875,0.6931471824645996
16550,276.11234199914503,Left,Left,Left,0.1,-0.0
16555,276.19575962512664,Left,Left,Left,0.1,-0.0
16560,276.27917725110825,Right,Left,Right,0.1,-0.0
16565,276.36259487708986,Right,Right,Right,0.1,-0.0
16570,276.4460125030715,Right,Right,Right,0.1,-0.0
16575,276.5294301290531,Right,Right,Right,0.1,-0.0
16580,276.6128477550347,Left,Right,Right,0.49143484234809875,0.6931471824645996
16585,276.6962653810163,Left,Left,Left,0.1,-0.0
16590,276.7796830069979,Right,Right,Right,0.1,-0.0
16595,276.8631006329795,Right,Right,Right,0.1,-0.0
16600,276.9465182589612,Right,Right,Right,0.1,-0.0
16605,277.0299358849428,Right,Right,Right,0.1,-0.0
16610,277.1133535109244,Right,Right,Right,0.1,-0.0
16615,277.196771136906,Right,Right,Right,0.1,-0.0
16620,277.28018876288763,Right,Right,Right,0.1,-0.0
16625,277.36360638886924,Right,Right,Right,0.1,-0.0
16630,277.44702401485085,Right,Right,Right,0.1,-0.0
16635,277.53044164083246,Right,Right,Right,0.1,-0.0
16640,277.6138592668141,Right,Right,Right,0.1,-0.0
16645,277.6972768927957,Right,Right,Right,0.1,-0.0
16650,277.7806945187773,Right,Right,Right,0.1,-0.0
16655,277.8641121447589,Right,Right,Right,0.1,-0.0
16660,277.9475297707405,Right,Right,Right,0.1,-0.0
16665,278.0309473967222,Right,Right,Right,0.1,-0.0
16670,278.1143650227038,Right,Right,Right,0.1,-0.0
16675,278.1977826486854,Right,Right,Right,0.1,-0.0
16680,278.281200274667,Left,Right,Right,0.49143484234809875,0.6931471824645996
16685,278.3646179006486,Left,Left,Left,0.1,-0.0
16690,278.44803552663024,Left,Left,Left,0.1,-0.0
16695,278.53145315261185,Left,Left,Left,0.49143484234809875,0.6931471824645996
16700,278.61487077859346,Left,Left,Left,0.1,-0.0
16705,278.69828840457507,Left,Left,Left,0.1,-0.0
16710,278.7817060305567,Left,Left,Left,0.1,-0.0
16715,278.8651236565383,Left,Left,Left,0.1,-0.0
16720,278.9485412825199,Left,Left,Left,0.1,-0.0
16725,279.0319589085015,Left,Left,Left,0.1,-0.0
16730,279.1153765344832,Left,Left,Left,0.1,-0.0
16735,279.1987941604648,Right,Left,Right,0.1,-0.0
16740,279.2822117864464,Right,Right,Right,0.1,-0.0
16745,279.365629412428,Right,Right,Right,0.1,-0.0
16750,279.4490470384096,Left,Right,Right,0.49143484234809875,0.6931471824645996
16755,279.5324646643912,Right,Right,Right,0.1,-0.0
16760,279.61588229037284,Right,Right,Right,0.1,-0.0
16765,279.69929991635445,Right,Right,Right,0.1,-0.0
16770,279.78271754233606,Left,Right,Right,0.49143484234809875,0.6931471824645996
16775,279.86613516831767,Right,Right,Right,0.1,-0.0
16780,279.9495527942993,Right,Right,Right,0.1,-0.0
16785,280.0329704202809,Right,Right,Right,0.1,-0.0
16790,280.1163880462625,Right,Right,Right,0.1,-0.0
16795,280.19980567224417,Right,Right,Right,0.1,-0.0
16800,280.2832232982258,Right,Right,Right,0.1,-0.0
16805,280.3666409242074,Right,Right,Right,0.1,-0.0
16810,280.450058550189,Right,Right,Right,0.1,-0.0
16815,280.5334761761706,Right,Right,Right,0.1,-0.0
16820,280.6168938021522,Right,Right,Right,0.1,-0.0
16825,280.70031142813383,Right,Right,Right,0.1,-0.0
16830,280.78372905411544,Right,Right,Right,0.1,-0.0
16835,280.86714668009705,Right,Right,Right,0.1,-0.0
16840,280.95056430607866,Right,Right,Right,0.1,-0.0
16845,281.03398193206027,Right,Right,Right,0.1,-0.0
16850,281.1173995580419,Right,Right,Right,0.1,-0.0
16855,281.2008171840235,Right,Right,Right,0.1,-0.0
16860,281.28423481000516,Right,Right,Right,0.1,-0.0
16865,281.36765243598677,Right,Right,Right,0.1,-0.0
16870,281.4510700619684,Right,Right,Right,0.1,-0.0
16875,281.53448768795,Right,Right,Right,0.1,-0.0
16880,281.6179053139316,Right,Right,Right,0.1,-0.0
16885,281.7013229399132,Right,Right,Right,0.1,-0.0
16890,281.7847405658948,Right,Right,Right,0.1,-0.0
16895,281.86815819187643,Left,Right,Left,0.1,-0.0
16900,281.95157581785804,Right,Right,Right,0.1,-0.0
16905,282.03499344383965,Left,Left,Left,0.1,-0.0
16910,282.11841106982126,Right,Right,Right,0.1,-0.0
16915,282.2018286958029,Right,Right,Right,0.1,-0.0
16920,282.2852463217845,Left,Right,Right,0.49143484234809875,0.6931471824645996
16925,282.36866394776615,Right,Right,Right,0.1,-0.0
16930,282.45208157374776,Left,Right,Right,0.49143484234809875,0.6931471824645996
